Latitude, Longitude, Air Quality
55.950914446079,-3.1746047993155,197
55.950953604536,-3.1746286345445,199
55.950963309864,-3.1746303501106,200
55.950972720686,-3.1746296580495,200
55.950977319432,-3.1746278360397,201
55.950977319432,-3.1746278360397,203
55.950977319432,-3.1746278360397,204
55.950977319432,-3.1746278360397,205
55.950977319432,-3.1746278360397,207
55.950977319432,-3.1746278360397,207
55.950977319432,-3.1746278360397,206
55.950977320604,-3.1746278357133,203
55.950977397685,-3.1746278020018,202
55.950990877853,-3.1746362126085,201
55.951006099093,-3.174649613262,204
55.951023792021,-3.1746762527353,205
55.951040695229,-3.1747148089009,203
55.951061590566,-3.1748110479603,201
55.951069472567,-3.1748609493759,198
55.95107767607,-3.1749117525609,191
55.951083762049,-3.1749615787012,188
55.951108708108,-3.1750502964328,191
55.95118359859,-3.1751521436416,183
55.951248257511,-3.1752911178663,187
55.951258699839,-3.1753580053641,195
55.951257263638,-3.175505644014,188
55.951242164159,-3.1755741195041,189
55.951221683263,-3.1756389955111,187
55.95119611526,-3.1756995101029,196
55.951134996635,-3.1758313664532,191
55.951102260035,-3.1759069771923,186
55.951066832341,-3.1759806702272,181
55.951030763597,-3.1760613086588,174
55.950996294804,-3.1761460393016,179
55.950959078798,-3.1762312318062,186
55.950924263165,-3.1763188428393,183
55.950888064049,-3.1764043311775,176
55.950853947908,-3.1764940086427,171
55.950818685207,-3.1765828991818,174
55.950784261734,-3.1766696833704,169
55.950746306847,-3.1767488492802,165
55.950710769656,-3.1768362503477,167
55.950677573504,-3.1769276297973,167
55.950602692374,-3.1771048954346,177
55.950567121171,-3.1771969579772,181
55.950496784556,-3.1774060692689,193
55.950346856361,-3.1778063963995,176
55.950309858483,-3.1779026812578,168
55.950271256954,-3.1779976424661,165
55.950235871602,-3.1780915850598,166
55.95019879143,-3.1781841471265,159
55.950085230716,-3.1784833233254,153
55.949924498027,-3.1789083672883,129
55.949896508145,-3.1790037838736,114
55.949867387236,-3.1791025277824,113
55.949812096544,-3.179300307352,124
55.949745460416,-3.1794740827228,119
55.949680022726,-3.1796600455369,162
55.949676360197,-3.1797007611279,165
55.949676662095,-3.1797336747012,157
55.94966903779,-3.1797628546236,150
55.94965625767,-3.1797946037865,141
55.949644032185,-3.1798383525532,134
55.949627358338,-3.1798908058811,126
55.949604724862,-3.179957937932,124
55.949544097814,-3.1802733629173,122
55.949525511452,-3.1803689224121,134
55.949480869154,-3.1806886296358,148
55.949461528426,-3.1808992514926,149
55.949453331296,-3.1809985257532,151
55.949446650418,-3.1810931883021,152
55.949438822996,-3.1811955388633,148
55.949431389622,-3.1812971988749,146
55.949423196097,-3.1814031431788,141
55.949400417148,-3.1816157200326,125
55.949390061512,-3.1817245808663,123
55.94938322523,-3.1818262171337,135
55.949374067996,-3.1819222602228,147
55.949354670028,-3.1820133607636,141
55.949338886614,-3.1821003942284,149
55.949326103947,-3.182191915325,159
55.949319802912,-3.1823992816289,159
55.949313196255,-3.1825005001627,157
55.949310794538,-3.1825998614945,169
55.949308955026,-3.182697566938,176
55.949305078213,-3.1827874820826,175
55.949302207148,-3.182879181202,174
55.949300839785,-3.1829696379197,169
55.949308023074,-3.1831176921112,167
55.949321754038,-3.1832057648389,177
55.949330103107,-3.1832838833734,179
55.949327024065,-3.1834259619713,185
55.949288095425,-3.1835368653523,194
55.949281480231,-3.1835541502565,195
55.949281480231,-3.1835541502565,195
55.949281480231,-3.1835541502565,196
55.949281480231,-3.1835541502565,196
55.949281480231,-3.1835541502565,196
55.949281480231,-3.1835541502565,197
55.949281480231,-3.1835541502565,197
55.949281480231,-3.1835541502565,198
55.949281480231,-3.1835541502565,199
55.949281480231,-3.1835541502565,200
55.949281480231,-3.1835541502565,200
55.949281480231,-3.1835541502565,200
55.949281480231,-3.1835541502565,200
55.949281480231,-3.1835541502565,200
55.949281480231,-3.1835541502565,200
55.949281480231,-3.1835541502565,201
55.949281480231,-3.1835541502565,201
55.949281480231,-3.1835541502565,201
55.949281480231,-3.1835541502565,201
55.949281480231,-3.1835541502565,201
55.949281480231,-3.1835541502565,206
55.949281480234,-3.1835541502547,202
55.949281482811,-3.1835541460787,199
55.949260516829,-3.183624750937,192
55.949251032591,-3.1836747108331,189
55.94925046045,-3.1837559249634,195
55.949241499871,-3.18383907986,197
55.94922505544,-3.1839119562336,199
55.949205738245,-3.1839905321587,201
55.949187391617,-3.1840700699172,202
55.949172783171,-3.1841518379968,203
55.949161673497,-3.1842315446809,202
55.949147830196,-3.1843085176621,201
55.949114781618,-3.1844643914759,202
55.949093000114,-3.1845451166756,200
55.94908638463,-3.1846340741353,199
55.94908590424,-3.1847217106193,195
55.94907911366,-3.1847996385866,191
55.949073233605,-3.1848783617385,185
55.949071991423,-3.1849683949194,184
55.949071404967,-3.1850637430235,181
55.949068488649,-3.1851611815285,178
55.949045351236,-3.1854295883009,166
55.948894865376,-3.1860722578818,174
55.948795389201,-3.1866134707124,164
55.948771915357,-3.1867138397584,160
55.948696473742,-3.1870964353671,175
55.948685290219,-3.1873744608698,164
55.948682939429,-3.1874644189082,166
55.948675498109,-3.1879982513292,166
55.948673923807,-3.1881051389464,168
55.948667982794,-3.1883964874746,174
55.948602747235,-3.1889568174055,174
55.948586368472,-3.1891369135078,168
55.948582909069,-3.189231693892,160
55.948577863885,-3.1893293059238,166
55.948568432327,-3.1894254424356,170
55.94855901475,-3.1895312846227,171
55.948517384518,-3.1897268592956,166
55.948505408685,-3.1902565458091,186
55.948534446169,-3.1908170669631,179
55.948530929358,-3.1909009337903,183
55.948514086944,-3.191030531093,182
55.948484981632,-3.1912283835083,180
55.948460847286,-3.1913286572435,177
55.94842553315,-3.1914142458816,179
55.948402028858,-3.1915195357338,177
55.948372523957,-3.1916219543854,180
55.948321164309,-3.1917248672476,178
55.948268883884,-3.1918360684023,177
55.948175425683,-3.1921693975586,163
55.948161017485,-3.1922341100925,166
55.94812087153,-3.1924424426954,173
55.948056818855,-3.1927024898939,165
55.948006628458,-3.1928741111677,164
55.947968497232,-3.1930377724398,171
55.947942905022,-3.1932133376204,170
55.947906490744,-3.1934638805569,176
55.947893697267,-3.1935527431944,174
55.947878753392,-3.1936423592469,168
55.947868326763,-3.1938049645473,159
55.947904790343,-3.1941213401294,154
55.947899135555,-3.1941950386979,152
55.947791552549,-3.1946431324665,181
55.947772895315,-3.1947165233423,179
55.947737021886,-3.1948551694706,178
55.947641049987,-3.1951786703533,176
55.947572384582,-3.1954911911285,180
55.947501986989,-3.1957495736006,167
55.947483185321,-3.1958140748364,166
55.947464423992,-3.1958763527986,166
55.947445678777,-3.1959384427451,177
55.947428736941,-3.1959974455613,187
55.947413196536,-3.1960561051695,187
55.947398654045,-3.196114009561,190
55.947383112041,-3.1961699681167,192
55.94736600343,-3.1962174037951,193
55.947331523705,-3.1963045722668,194
55.947331523705,-3.1963045722668,196
55.947331523705,-3.1963045722668,196
55.947331523705,-3.1963045722668,195
55.947331523055,-3.1963045716205,193
55.947331503834,-3.196304537932,190
55.947327560804,-3.1963152692381,188
55.94729338908,-3.1964440491942,180
55.947176837331,-3.1967834235087,175
55.947153773068,-3.1968719770886,177
55.947049878311,-3.1971962454138,180
55.947025137732,-3.1972707904728,182
55.947000313813,-3.197344049348,183
55.946929541846,-3.1975688595021,179
55.946901390045,-3.1976426385668,180
55.946876585312,-3.1977187950346,176
55.946779899063,-3.1980252784365,169
55.946750379443,-3.1980996391706,160
55.946723328227,-3.1981733349561,158
55.946599169247,-3.1985742340644,157
55.946587239152,-3.1986659594927,154
55.946585127363,-3.1987570640464,159
55.946579401379,-3.1989405209863,153
55.946584144544,-3.1990383588992,151
55.946588410416,-3.1991383329021,151
55.9465962381,-3.1992430835927,148
55.946610752719,-3.1994461283303,136
55.946580515301,-3.1998292614058,126
55.946556681831,-3.1999180053557,142
55.946521524668,-3.2000075654453,145
55.946494558198,-3.2001029657516,147
55.946413134327,-3.2002864665666,156
55.946369127341,-3.2003786174735,159
55.946327709462,-3.2004678192672,160
55.946296027096,-3.2005534141388,157
55.946255508657,-3.2006371397792,158
55.946217764093,-3.2007159720489,158
55.946099645178,-3.2008972155755,147
55.946058505806,-3.2009643471125,140
55.94599306628,-3.2011091705016,165
55.945959907618,-3.2012269876043,177
55.945935334876,-3.2012979752162,183
55.945950154794,-3.2013149182739,182
55.945950154794,-3.2013149182739,183
55.945963367518,-3.2013229483073,178
55.945963367518,-3.2013229483073,176
55.945962898509,-3.2013370780822,159
55.945951904099,-3.2014069712736,160
55.945916971638,-3.2015078203972,165
55.945890556853,-3.2016594704491,163
55.945876870195,-3.2017525920947,159
55.945862371505,-3.2018568042869,155
55.945855081655,-3.2019492082467,149
55.945855473753,-3.2020478649721,148
55.94585886395,-3.2021392410939,143
55.945865658701,-3.2022365736145,143
55.945871223708,-3.202330234201,146
55.945875001247,-3.2024159828573,156
55.945878018572,-3.2024960397222,152
55.945879620402,-3.202575004414,155
55.945881744497,-3.2026622245836,155
55.945885074107,-3.2027404401634,157
55.945884099646,-3.2028222508011,160
55.945860694256,-3.2030288891715,164
55.945851923271,-3.2030968177843,168
55.945851923271,-3.2030968177843,176
55.945842544885,-3.203193014748,176
55.945850908265,-3.2032283257439,178
55.945886914419,-3.2032769650326,178
55.945909369503,-3.2032943866277,177
55.94591733481,-3.2033013785473,177
55.94591733546,-3.2033013785544,177
55.945917410269,-3.2033013335074,176
55.945965611836,-3.2033128404996,173
55.945988219224,-3.2033034593988,171
55.946014322496,-3.2032859360611,166
55.946065661117,-3.2032275266908,163
55.946100727475,-3.2031874035963,164
55.946144477416,-3.2031373773612,160
55.946190536614,-3.2030808423627,158
55.946279313884,-3.2029675475418,162
55.946368990567,-3.2028474402817,164
55.946416553354,-3.2027879253928,160
55.946520912311,-3.2026797801068,163
55.946722327655,-3.2024474815836,157
55.947107568299,-3.2019896096331,157
55.947176354269,-3.2018981643509,168
55.947203096528,-3.2018595509936,171
55.94725855275,-3.2017801243592,179
55.94725855275,-3.2017801243592,179
55.94725855275,-3.2017801243592,178
55.94725855275,-3.2017801243592,176
55.94725855275,-3.2017801243592,175
55.94725855275,-3.2017801243592,174
55.947258552753,-3.2017801243599,172
55.947258552969,-3.2017801247283,168
55.947264021891,-3.2017790907626,159
55.947272759037,-3.2017773746626,153
55.947286216417,-3.2017692097046,151
55.947306484725,-3.2017546291225,144
55.947330747531,-3.2017268086998,139
55.947364142091,-3.201692741775,133
55.94740454681,-3.2016530513421,126
55.947537741257,-3.2014750141776,140
55.947596617191,-3.2013027351851,166
55.947617156891,-3.2012108316268,174
55.947631561329,-3.2010227711221,176
55.947621366082,-3.2007093446394,175
55.947610558989,-3.2005077073484,175
55.94760627571,-3.2004056092549,173
55.947607537218,-3.2003051594362,173
55.947599388885,-3.1999959019791,169
55.947598775927,-3.1998928976108,167
55.947592388729,-3.1996942775628,160
55.94759196874,-3.1995958908203,155
55.947595354479,-3.1994956512172,149
55.947602186034,-3.1993937797415,147
55.94761384079,-3.1992955173708,144
55.947673374347,-3.1990117042444,131
55.947696109415,-3.1989238625351,134
55.947717943675,-3.1988356691155,137
55.947739675445,-3.1987519782197,141
55.947789798713,-3.1985921451742,138
55.94781862826,-3.1985107507038,144
55.947882439013,-3.1983434575594,150
55.947913442236,-3.1982577814466,151
55.94794234194,-3.1981668785249,150
55.947997809851,-3.1979843561451,153
55.94802369656,-3.1978954960517,155
55.948047763815,-3.1978061665517,153
55.948088515056,-3.1976236889562,155
55.948106737656,-3.1975359928662,154
55.948123282547,-3.1974449535562,153
55.948140015977,-3.1973568211153,153
55.94815596193,-3.1972683907511,152
55.948183400171,-3.1970832683977,151
55.948193897878,-3.1969889424231,151
55.948201864826,-3.1968982945863,152
55.948220091547,-3.1967242029254,163
55.948231947709,-3.1966406026728,166
55.948244823125,-3.1965590428627,170
55.948303981607,-3.1962649578075,172
55.948325580236,-3.1961411022332,172
55.94832265472,-3.1960944729853,171
55.948319009369,-3.1960586431758,172
55.94831468925,-3.1960359571953,172
55.948308808455,-3.1960300554499,173
55.948300530999,-3.1960212677134,173
55.948300530999,-3.1960212677134,174
55.948300530999,-3.1960212677134,175
55.948300530999,-3.1960212677134,176
55.948300530999,-3.1960212677134,176
55.948300530999,-3.1960212677134,176
55.948300530999,-3.1960212677134,176
55.948300530999,-3.1960212677134,176
55.948300530999,-3.1960212677134,176
55.948300530999,-3.1960212677134,175
55.948300530999,-3.1960212677134,175
55.948300530999,-3.1960212677134,175
55.948300530999,-3.1960212677134,175
55.948300530999,-3.1960212677134,175
55.948300530999,-3.1960212677134,175
55.948300530999,-3.1960212677134,175
55.948300530999,-3.1960212677134,175
55.948300530999,-3.1960212677134,175
55.948300530999,-3.1960212677134,176
55.948300530999,-3.1960212677134,176
55.948300530999,-3.1960212677134,175
55.948300530999,-3.1960212677134,175
55.948300530999,-3.1960212677134,174
55.948300530999,-3.1960212677134,174
55.948300530999,-3.1960212677134,173
55.948300530998,-3.1960212677135,173
55.94830052751,-3.1960212674919,173
55.94830144152,-3.1960080078613,171
55.948306544262,-3.195967647134,170
55.948356693553,-3.1958529580658,167
55.948377072228,-3.1957992725119,164
55.948400916559,-3.1957376990046,160
55.948429330109,-3.1956598363003,157
55.948485967534,-3.195489069705,164
55.948616544526,-3.1949592246977,172
55.948657350874,-3.1947897136833,171
55.948807403982,-3.1944832021099,171
55.948837365082,-3.194441335731,171
55.948868051133,-3.1944115139342,172
55.949066218177,-3.1943326076527,179
55.949128162871,-3.1943239358235,179
55.94918123384,-3.194300205556,179
55.949226214359,-3.1941922692237,178
55.949232824476,-3.1941528927776,178
55.949285260483,-3.1939125543732,176
55.949347767987,-3.1937307158129,176
55.94936023659,-3.1936878724704,177
55.949372330467,-3.1936422591231,177
55.949386030732,-3.1935995202518,176
