Latitude, Longitude, Air Quality
55.952020252373,-3.191949455,187
55.951913597997,-3.191878416955,179
55.951779582168,-3.19180905187,179
55.951636097475,-3.1917310074838,171
55.951636097475,-3.1917310074838,171
55.951584377818,-3.1917041295227,169
55.951531082518,-3.191677125167,167
55.951482558396,-3.1916498024814,167
55.951227319162,-3.1915333968331,179
55.951183397194,-3.1915224625081,191
55.951147819001,-3.1915158384522,190
55.951105977459,-3.1915156258558,193
55.951014957509,-3.1915269682444,194
55.950974387954,-3.1915247339105,193
55.950919134716,-3.1914942691128,195
55.950897344157,-3.1914727441509,195
55.950879439426,-3.19131753979,194
55.950887482184,-3.1912743674935,193
55.950897756186,-3.1912201976064,192
55.950905077576,-3.1911788552652,192
55.950911740319,-3.1911481025328,192
55.950918170936,-3.1911280625251,192
55.950925440829,-3.191118530707,192
55.950927583659,-3.1911021704939,192
55.950942521803,-3.1910289384782,194
55.950953657369,-3.1909800104571,193
55.950982543451,-3.1908710068411,188
55.950997887055,-3.19080643612,191
55.951011060263,-3.1907399915458,190
55.951022210673,-3.1906716364762,189
55.951033635078,-3.1906042596623,189
55.951045940774,-3.1905360110584,188
55.951053601893,-3.1904642391949,186
55.951059450467,-3.1903886705373,188
55.951067932367,-3.1903103317164,185
55.951081105087,-3.1901365118296,190
55.951088302069,-3.1900463557113,191
55.951098473003,-3.1899543114065,193
55.951126069276,-3.1897736668474,192
55.951126069276,-3.1897736668474,191
55.951140225058,-3.1896819123776,191
55.951155983062,-3.1895086563686,191
55.951165451035,-3.1893413778123,191
55.951165451035,-3.1893413778123,191
55.951158702378,-3.1890520412626,189
55.951152319203,-3.1889444386959,189
55.951165351727,-3.1888523926645,190
55.951178620044,-3.1888055515143,190
55.951193932998,-3.1887581704061,190
55.951200718164,-3.1887115409448,190
55.951210470142,-3.1886661219381,190
55.951215359634,-3.1886124885157,189
55.951229282861,-3.1885398606805,189
55.951329020047,-3.1882103947646,188
55.951361699822,-3.1880988353899,188
55.951395923647,-3.1879730559666,188
55.951422232709,-3.1878480979336,186
55.951410091565,-3.1877347961031,184
55.951404909216,-3.1876557685847,186
55.951415768279,-3.1876358810528,187
55.951414695969,-3.1876081072651,187
55.951393779461,-3.1873596242125,189
55.951374732487,-3.1872129083382,190
55.951306916602,-3.1868814649553,190
55.951295390126,-3.1868196812163,190
55.951257822952,-3.1866454248959,190
55.951251042879,-3.1866000946034,190
55.951251042879,-3.1866000946034,191
55.951251042879,-3.1866000946034,190
55.951251042879,-3.1866000946034,190
55.951251042879,-3.1866000946034,189
55.951251042879,-3.1866000946034,189
55.951251042879,-3.1866000946034,189
55.951251042879,-3.1866000946034,190
55.951251042879,-3.1866000946034,190
55.951251042879,-3.1866000946034,190
55.951251042879,-3.1866000946034,191
55.951251042879,-3.1866000946034,191
55.951251042879,-3.1866000946034,191
55.951251042879,-3.1866000946034,191
55.951251042879,-3.1866000946034,191
55.951251042879,-3.1866000946034,191
55.951251042879,-3.1866000946034,191
55.951251042879,-3.1866000946034,191
55.951251042879,-3.1866000946033,191
55.951251042875,-3.1866000945954,191
55.951251042528,-3.1866000937273,191
55.95124192078,-3.1865870132219,191
55.95124192078,-3.1865870132219,191
55.95124192078,-3.1865870132219,191
55.95124192078,-3.1865870132219,191
55.95124192078,-3.1865870132219,191
55.95124192078,-3.1865870132219,191
55.95124192078,-3.1865870132219,191
55.95124192078,-3.1865870132219,190
55.95124192078,-3.1865870132219,190
55.95124192078,-3.1865870132219,191
55.95124192078,-3.1865870132219,191
55.95124192078,-3.1865870132219,191
55.95124192078,-3.1865870132219,191
55.95124192078,-3.1865870132219,191
55.95124192078,-3.1865870132219,192
55.95124192078,-3.1865870132219,191
55.95124192078,-3.1865870132219,192
55.95124192078,-3.1865870132219,192
55.95124192078,-3.1865870132219,192
55.95124192078,-3.1865870132219,192
55.95124192078,-3.1865870132219,192
55.951241920777,-3.1865870132131,193
55.9512419082,-3.1865868971642,193
55.951246601016,-3.1865742779682,193
55.951247231516,-3.1865580898852,192
55.951247230392,-3.1865580884844,193
55.951251424693,-3.1865501733903,193
55.951251424693,-3.1865501733903,193
55.951251424693,-3.1865501733903,193
55.951255130726,-3.1865547639722,193
55.951255107243,-3.1865548643267,193
55.95125766844,-3.1865607806541,193
55.95125766844,-3.1865607806541,193
55.95125766844,-3.1865607806541,193
55.95125766844,-3.1865607806541,193
55.95125766844,-3.1865607806541,193
55.95125766844,-3.1865607806541,193
55.95125766844,-3.1865607806541,193
55.95125766844,-3.1865607806541,193
55.95125766844,-3.1865607806541,193
55.95125766844,-3.1865607806541,193
55.95125766844,-3.1865607806541,193
