Latitude, Longitude, Air Quality
55.939800367062,-3.2254906284892,308
55.939846746393,-3.2254185345604,279
55.93988951727,-3.2253494420329,267
55.939937140441,-3.2252838699515,244
55.939990359273,-3.2252067788938,229
55.940108878811,-3.2250427710595,201
55.940175430608,-3.2249529143277,196
55.940240354196,-3.2248696261735,191
55.940311999557,-3.2247768584969,193
55.940385540268,-3.2246799109054,188
55.940451282928,-3.2245832593728,178
55.940513286356,-3.2244862321759,178
55.940581226237,-3.2243832793247,181
55.940655173729,-3.2242746062058,181
55.940729826548,-3.2241634774095,193
55.940805926313,-3.2240513865783,197
55.940880835672,-3.2239369994717,189
55.940943105308,-3.2238312121636,199
55.940991710962,-3.2237435098274,201
55.941036457119,-3.223653210179,213
55.941082327803,-3.2235660627432,227
55.941183807955,-3.2234047633472,232
55.941232707201,-3.2233356914645,226
55.941282710289,-3.2232618020922,234
55.941335265041,-3.2231830109483,221
55.941451984669,-3.2230081071979,216
55.941567728385,-3.2228517274727,218
55.941706905309,-3.2226819963941,223
55.941768842255,-3.2226037141065,225
55.941829481608,-3.2225274881102,240
55.941888024398,-3.2224558792885,232
55.941942431511,-3.2223789643678,233
55.941998771534,-3.2223126286179,229
55.942049972524,-3.2222472777499,228
55.942098856629,-3.2221850412675,221
55.942150504735,-3.2221130558478,204
55.942204225898,-3.2220104896111,222
55.942258002971,-3.2219004971177,230
55.942323765454,-3.2218013570577,251
55.942386563122,-3.2217029547429,254
55.942452262277,-3.2216141963391,265
55.942558983003,-3.2214409285614,297
55.942649562506,-3.2212749010489,305
55.942676758491,-3.2212070339443,305
55.942713426187,-3.2211420515272,345
55.942766180597,-3.2211153690597,345
55.942786417363,-3.2211360320007,360
55.942800279072,-3.2211453340324,365
55.942818129678,-3.2211640466373,366
55.942837374932,-3.2211835217003,367
55.942846532547,-3.2211948015491,364
55.942863450487,-3.2212066029178,360
55.942885854605,-3.221227735814,358
55.942909382133,-3.221267397342,352
55.942922833321,-3.2212946193101,345
55.942944200156,-3.2213395483098,338
55.942969456498,-3.2213864362874,331
55.942998099298,-3.2214443517038,327
55.94301488248,-3.2214772566101,325
55.943029335318,-3.2215140563535,335
55.943078643692,-3.2216789509232,363
55.943105082616,-3.2217229543987,377
55.943127503052,-3.2217585655242,392
55.943225978047,-3.2218333670512,327
55.943262747159,-3.2218777916679,322
55.94328367104,-3.2220483326291,303
55.943098258632,-3.2221350090851,292
55.943086881287,-3.2220977393777,314
55.943083342652,-3.2218958177808,334
55.943083342652,-3.2218958177808,334
55.943083342652,-3.2218958177808,335
55.943083342652,-3.2218958177808,336
55.943083342652,-3.2218958177808,337
55.943083342652,-3.2218958177808,337
55.943083342652,-3.2218958177808,338
55.943083342652,-3.2218958177808,338
55.943083342652,-3.2218958177808,339
55.943083342652,-3.2218958177808,340
55.943083342652,-3.2218958177808,340
55.943083342652,-3.2218958177808,341
55.943083342652,-3.2218958177808,341
55.943083342652,-3.2218958177808,342
55.943083342652,-3.2218958177808,343
55.943083342652,-3.2218958177808,343
55.943083342652,-3.2218958177808,346
55.943194036884,-3.2219725242229,418
55.943194036884,-3.2219725242229,418
55.943194036884,-3.2219725242229,418
55.943194036884,-3.2219725242229,419
55.943194036884,-3.2219725242229,420
55.943192270571,-3.2219388749594,419
55.943172908094,-3.221864458853,420
55.943154036737,-3.2218242094951,416
55.943135836923,-3.221790332408,409
55.943112665676,-3.2217590548869,405
55.943090795271,-3.2217292442332,401
55.943068601496,-3.2216971781331,397
55.943047885443,-3.221663703279,395
55.943030947212,-3.2216321475451,394
55.943015738427,-3.2216005312467,397
55.943003182606,-3.221573001593,408
55.942989206694,-3.2215412641326,425
55.942973440919,-3.2215058296695,434
55.942960518087,-3.2214652876794,437
55.94294866606,-3.2214391471507,437
55.94290541389,-3.2213570825943,438
55.942892403094,-3.221325738706,437
55.942886122925,-3.221303340054,440
55.942883493025,-3.2212843983158,440
55.942881768111,-3.2212607202084,442
55.942882951769,-3.2211705473642,438
55.942884094629,-3.2211267495094,456
55.942895442659,-3.2210818800733,469
