#timestamp	ozone_ppb	temperature	humidity	latitude	longitude
1391431584.331	29.8983696	3	63	4722.67203	832.50527
1391431576.193	35.30583574	3	65	4723.53315	831.05291
1391431572.304	6.628942071	3	63	4722.19192	833.12889
1391431571.233	27.95599437	2	66	4723.85838	830.45457
1391431564.427	21.25725077	4	65	4723.83546	835.7971
1391431557.305	23.32170242	3	65	4722.64296	829.95061
1391431556.952	31.19489963	3	64	4722.47095	829.1
1391431554.262	29.8983696	3	63	4722.6212	832.47912
1391431546.195	35.48155298	3	65	4723.49143	831.19626
1391431542.235	6.382806292	3	64	4722.22293	832.98678
1391431541.200	27.95599437	2	66	4723.93516	830.32468
1391431535.245	21.25725077	4	65	4723.83596	835.79635
1391431528.227	24.83391085	1	65	4722.64446	833.17264
1391431527.268	25.32863901	2	66	4722.65081	829.92448
1391431526.802	31.19489963	3	64	4722.47109	829.0993
1391431524.286	29.68092461	3	64	4722.61809	832.41879
1391431516.194	35.48155298	3	65	4723.45715	831.32573
1391431512.240	6.382806292	3	64	4722.24112	832.92361
1391431512.183	28.25961344	1	65	4723.98757	830.28624
1391431504.321	21.6538476	4	66	4723.83632	835.79552
1391431497.262	25.32863901	2	66	4722.70282	829.80663
1391431497.234	31.19489963	3	64	4722.47088	829.09906
1391431494.248	29.68092461	3	64	4722.59335	832.38015
1391431485.696	35.52339042	3	65	4723.42428	831.38425
1391431482.249	6.300761032	3	63	4722.24079	832.92295
1391431481.229	28.25961344	1	65	4724.01701	830.22191
1391431474.368	21.6538476	4	66	4723.83606	835.79584
1391431468.319	24.86055957	1	65	4722.64466	833.17287
1391431467.242	25.32863901	2	66	4722.74069	829.689
1391431466.750	31.19489963	3	64	4722.47061	829.09873
1391431464.277	27.79640145	3	64	4722.564	832.36727
1391431455.679	28.25961344	1	65	4724.0886	830.05264
1391431455.586	35.52339042	3	65	4723.40618	831.41186
1391431452.387	6.300761032	3	63	4722.24082	832.92255
1391431444.379	21.66710796	3	67	4723.83596	835.79528
1391431437.253	25.32863901	2	66	4722.71178	829.64568
1391431437.222	30.65790499	3	64	4722.471	829.09976
1391431434.284	27.79640145	3	64	4722.56334	832.36881
1391431425.519	35.33930569	3	66	4723.39997	831.42575
1391431422.264	6.300761032	3	63	4722.29506	832.86144
1391431421.187	27.95599437	2	66	4724.1148	829.9805
1391431414.240	21.66710796	3	67	4723.83577	835.79609
1391431408.218	24.79393778	1	65	4722.64449	833.17305
1391431407.252	25.65704521	2	66	4722.65534	829.52771
1391431407.227	30.65790499	3	64	4722.47199	829.10133
1391431404.287	28.41249556	3	64	4722.48701	832.33104
1391431396.261	35.33930569	3	66	4723.33565	831.51326
1391431395.274	27.12084037	2	63	4724.29131	834.29057
1391431392.234	6.300761032	3	63	4722.36962	832.84119
1391431391.183	27.95599437	2	66	4724.12505	829.91615
1391431385.306	21.71570092	3	66	4723.83559	835.79695
1391431377.513	25.65704521	2	66	4722.54966	829.30596
1391431377.226	29.67341483	3	64	4722.47185	829.10057
1391431374.246	28.41249556	3	64	4722.41987	832.29578
1391431365.502	35.56522785	3	66	4723.30464	831.56822
1391431365.282	27.12084037	2	63	4724.27463	834.32053
1391431362.301	6.054625252	3	63	4722.40618	832.81227
1391431361.239	27.89668072	2	66	4724.12916	829.79259
1391431354.206	21.71570092	3	66	4723.86291	835.78493
1391431348.229	24.83391085	1	65	4722.645	833.17178
1391431347.245	26.20438887	2	66	4722.54117	829.26897
1391431346.697	29.67341483	3	64	4722.47251	829.10028
1391431344.282	28.48497722	3	63	4722.38582	832.29571
1391431335.495	35.56522785	3	66	4723.21988	831.70854
1391431335.259	26.98790608	2	63	4724.26194	834.40685
1391431332.235	6.054625252	3	63	4722.51889	832.72509
1391431330.231	27.89668072	2	66	4724.12833	829.74234
1391431325.237	21.22977132	3	65	4723.84908	835.74551
1391431317.217	26.20438887	2	66	4722.5099	829.11858
1391431316.682	29.49441662	3	64	4722.52323	829.1364
1391431314.301	28.48497722	3	63	4722.31567	832.30698
1391431305.488	35.6656377	3	66	4723.20571	831.72795
1391431305.246	26.98790608	2	63	4724.28636	834.5505
1391431302.300	6.464851552	3	63	4722.60865	832.65234
1391431301.189	27.54079886	2	67	4724.14954	829.57627
1391431294.214	21.22977132	3	65	4723.82148	835.72487
1391431288.217	24.79393778	1	65	4722.64581	833.17391
1391431287.269	25.33194507	3	66	4722.45268	829.08663
1391431286.613	29.49441662	3	64	4722.54099	829.24832
1391431284.318	29.82588794	3	63	4722.21318	832.35183
1391431275.467	35.6656377	3	66	4723.12114	831.84146
1391431275.251	27.67473325	2	63	4724.29336	834.58058
1391431272.271	6.464851552	3	63	4722.6038	832.63277
1391431270.214	27.54079886	2	67	4724.16091	829.51734
1391431264.230	21.1325854	3	64	4723.79586	835.79433
1391431257.272	25.33194507	3	66	4722.47128	829.09986
1391431256.642	28.96011891	4	65	4722.54734	829.28618
1391431254.284	29.82588794	3	63	4722.1832	832.33661
1391431245.442	36.76177854	3	66	4723.07665	831.90018
1391431245.269	27.67473325	2	63	4724.32908	834.73955
1391431242.317	6.382806292	3	63	4722.61162	832.57962
1391431240.228	27.48148521	2	68	4724.20179	829.30551
1391431234.203	21.1325854	3	64	4723.77904	835.92036
1391431228.222	24.75396471	1	65	4722.64472	833.1738
1391431227.202	24.99690463	3	66	4722.47217	829.09891
1391431226.672	28.96011891	4	65	4722.54638	829.28867
1391431224.336	30.91311284	3	65	4722.17214	832.3166
1391431215.449	36.76177854	3	66	4723.0763	831.90068
1391431215.289	27.71904468	2	62	4724.36223	834.87604
1391431212.216	6.382806292	3	63	4722.61889	832.49377
1391431210.248	27.48148521	2	68	4724.22338	829.18055
1391431210.248	27.48148521	2	68	4724.22338	829.18055
1391431204.363	21.73646414	5	61	4723.74785	836.19753
1391431197.202	24.99690463	3	66	4722.47169	829.09908
1391431196.636	28.8688118	4	64	4722.61954	829.45131
1391431194.222	30.91311284	3	65	4722.11405	832.23887
1391431185.705	36.21789187	3	65	4723.02246	831.97422
1391431185.290	27.71904468	2	62	4724.39492	835.03196
1391431182.260	6.300761032	3	63	4722.62083	832.39825
1391431182.190	27.83736708	2	66	4724.26475	829.07283
1391431174.265	21.73646414	5	61	4723.84894	836.25407
1391431172.397	24.78061343	1	66	4722.64469	833.17326
1391431167.412	28.8688118	4	64	4722.71662	829.65249
1391431167.229	24.21514359	3	66	4722.47209	829.09977
1391431164.294	30.84063118	3	65	4722.0803	832.15459
1391431155.649	36.21789187	3	65	4722.93384	832.09192
1391431155.273	27.27593038	2	62	4724.40546	835.12907
1391431152.313	6.300761032	3	63	4722.63157	832.36156
1391431151.312	27.83736708	2	66	4724.31795	828.88196
1391431144.337	20.73779155	-2	58	4723.8619	836.26048
1391431137.206	24.21514359	3	66	4722.47147	829.0997
1391431136.552	29.05142602	4	63	4722.7421	829.6899
1391431134.222	30.84063118	3	65	4722.06081	832.08456
1391431130.762	35.95013227	3	65	4722.91534	832.11825
1391431125.274	27.27593038	2	62	4724.40059	835.23858
1391431122.227	6.628942071	3	63	4722.63572	832.34233
1391431121.199	28.07462166	2	67	4724.3349	828.88824
1391431113.315	20.73779155	-2	58	4724.01191	836.35481
1391431108.208	24.75396471	1	66	4722.64584	833.17416
1391431107.197	23.54506271	3	66	4722.47086	829.09907
1391431106.522	29.05142602	4	63	4722.70932	829.80359
1391431104.214	30.73190869	3	63	4721.98872	831.97407
1391431095.462	35.95013227	3	65	4722.82105	832.24861
1391431095.238	27.94955035	3	63	4724.32922	835.49309
1391431092.238	6.628942071	3	63	4722.62512	832.30965
1391431091.190	28.07462166	2	67	4724.32534	828.89514
1391431083.250	19.57761067	3	66	4724.13063	836.46023
1391431077.262	23.54506271	3	66	4722.47104	829.09796
1391431076.552	28.04704783	4	63	4722.64601	829.94918
1391431074.212	30.73190869	3	63	4721.9681	831.95718
1391431065.430	35.95013227	3	65	4722.79411	832.25101
1391431065.248	27.94955035	3	63	4724.30417	835.52931
1391431062.307	6.546896811	3	63	4722.58578	832.27033
1391431060.218	28.54913081	2	67	4724.30327	828.93972
1391431053.316	19.57761067	3	66	4724.14413	836.47992
1391431048.223	24.68734292	1	66	4722.64472	833.17382
1391431047.202	23.90554549	2	66	4722.4721	829.09888
1391431046.552	28.04704783	4	63	4722.64373	829.96003
1391431044.212	31.16428101	2	64	4721.8898	831.86267
1391431035.412	35.84972242	3	64	4722.76589	832.26791
1391431035.275	27.65570757	3	62	4724.2107	835.48715
1391431032.310	6.546896811	3	63	4722.55356	832.2419
1391431030.201	28.54913081	2	67	4724.25211	829.10135
1391431023.248	19.57761067	3	66	4724.20442	836.44801
1391431017.198	23.90554549	2	66	4722.47232	829.09912
1391431016.542	27.13397676	4	63	4722.64067	830.20408
1391431014.201	31.16428101	2	64	4721.87182	831.82946
1391431005.439	35.84972242	3	64	4722.71394	832.44126
1391431005.228	27.65570757	3	62	4724.20228	835.46533
1391431002.242	5.972579992	3	64	4722.54787	832.20262
1391431001.226	29.14226726	2	66	4724.22433	829.18109
1391430993.265	19.57761067	3	66	4724.28669	836.2594
1391430988.209	24.67401857	1	66	4722.64426	833.17281
1391430987.194	23.90554549	2	67	4722.47283	829.09884
1391430986.565	27.13397676	4	63	4722.6641	830.44602
1391430984.212	31.4129435	2	64	4721.85136	831.75214
1391430975.392	36.66136869	3	66	4722.68376	832.50062
1391430975.258	27.94955035	3	62	4724.20208	835.46571
1391430972.245	5.972579992	3	64	4722.57518	832.12496
1391430971.182	29.14226726	2	66	4724.20199	829.31324
1391430964.349	20.54946987	3	66	4724.29484	836.23945
1391430957.246	23.90554549	2	67	4722.47273	829.10053
1391430956.612	30.23841842	4	63	4722.68595	830.55362
1391430954.206	31.4129435	2	64	4721.7407	831.61512
1391430945.492	36.66136869	3	66	4722.67233	832.50583
1391430945.243	27.94955035	3	62	4724.20319	835.46416
1391430942.276	6.054625252	3	63	4722.57456	832.06104
1391430940.245	29.32020819	2	66	4724.16296	829.5176
1391430933.286	20.54946987	3	66	4724.42497	836.00109
1391430928.212	24.727316	1	66	4722.64506	833.1726
1391430927.186	24.01501422	2	66	4722.47186	829.09971
1391430926.468	30.23841842	4	63	4722.6915	830.6227
1391430924.206	31.83922206	2	64	4721.7352	831.60932
1391430915.498	37.10484552	3	65	4722.67119	832.50519
1391430915.270	28.01736022	3	63	4724.20159	835.4644
1391430912.247	6.054625252	3	63	4722.55381	832.03348
1391430911.217	29.32020819	2	66	4724.15329	829.56882
1391430904.274	20.20931915	3	66	4724.55222	835.88229
1391430897.195	24.01501422	2	66	4722.51127	829.11817
1391430896.467	33.6167814	4	63	4722.69139	830.62252
1391430894.202	31.83922206	2	64	4721.67302	831.52418
1391430885.585	37.10484552	3	65	4722.62411	832.49539
1391430885.259	28.01736022	3	63	4724.20183	835.46381
1391430882.224	5.726444213	3	63	4722.42312	831.91586
1391430881.259	29.32020819	2	66	4724.12954	829.72406
1391430873.355	20.20931915	3	66	4724.57548	835.88082
1391430868.269	24.75396471	1	67	4722.64479	833.17339
1391430867.182	23.57713929	2	67	4722.52965	829.18068
1391430866.480	33.6167814	4	63	4722.69053	830.62625
1391430864.262	32.29026438	3	65	4721.59165	831.36704
1391430855.380	37.35587014	3	64	4722.62016	832.45881
1391430855.298	27.65570757	3	63	4724.20092	835.46419
1391430852.327	5.726444213	3	63	4722.41091	831.85878
1391430851.188	29.32020819	2	66	4724.13201	829.80678
1391430843.499	20.35509803	3	65	4724.71242	835.71833
1391430837.189	23.57713929	2	67	4722.54608	829.28445
1391430836.453	37.36037281	4	63	4722.64353	830.75097
1391430834.202	32.29026438	3	65	4721.58489	831.35925
1391430825.336	37.35587014	3	64	4722.60417	832.38902
1391430825.303	27.65570757	3	63	4724.20219	835.46533
1391430822.229	5.480308433	3	64	4722.41406	831.8007
1391430820.179	29.67609006	2	65	4724.12749	829.93734
1391430813.298	20.35509803	3	65	4724.7535	835.5471
1391430808.202	24.83391085	1	66	4722.64462	833.17314
1391430807.210	24.32682374	3	66	4722.57847	829.36932
1391430806.421	37.36037281	4	63	4722.60341	830.83622
1391430804.252	31.31176197	3	64	4721.49229	831.30885
1391430795.365	37.89975682	3	65	4722.56943	832.36951
1391430795.280	27.56529441	3	64	4724.20176	835.4661
1391430792.259	5.480308433	3	64	4722.41468	831.79977
1391430790.185	29.67609006	2	65	4724.10781	830.01076
1391430784.293	19.52901771	3	66	4724.78241	835.40323
1391430777.229	24.32682374	3	66	4722.6763	829.56887
1391430776.452	36.26468752	4	63	4722.53823	831.00292
1391430774.202	31.31176197	3	64	4721.46169	831.24147
1391430765.347	37.89975682	3	65	4722.55153	832.36298
1391430765.296	27.56529441	3	64	4724.20191	835.46731
1391430762.202	5.152127394	3	64	4722.41606	831.79968
1391430760.175	29.61677642	2	66	4724.09502	830.04081
1391430753.300	19.52901771	3	66	4724.8058	835.07989
1391430748.208	24.727316	1	66	4722.645	833.17336
1391430747.193	24.32682374	3	66	4722.71741	829.65139
1391430746.441	36.26468752	4	63	4722.52816	831.05181
1391430743.687	30.51446371	3	65	4721.47957	831.20671
1391430735.316	37.38097261	3	65	4722.52417	832.3166
1391430735.225	27.20946323	2	62	4724.20236	835.46672
1391430732.255	5.152127394	3	64	4722.40724	831.76453
1391430730.179	29.61677642	2	66	4724.0241	830.20539
1391430724.321	20.01494731	3	66	4724.80456	835.0116
1391430717.215	24.32682374	3	66	4722.75682	829.73088
1391430716.784	35.71684487	4	64	4722.50254	831.15195
1391430714.202	30.51446371	3	65	4721.50422	831.11465
1391430705.254	37.38097261	3	65	4722.5383	832.24628
1391430705.226	27.20946323	2	62	4724.20916	835.46962
1391430702.206	5.152127394	3	64	4722.39591	831.67933
1391430700.189	29.14226726	2	65	4723.98394	830.29211
1391430693.253	20.01494731	3	66	4724.88579	834.87987
1391430687.313	24.727316	1	69	4722.64583	833.17319
1391430687.232	25.22026492	3	66	4722.67221	829.87859
1391430686.202	35.71684487	4	64	4722.48397	831.23218
1391430684.212	29.64468378	3	64	4721.51951	831.04977
1391430675.234	37.28056276	3	64	4722.55846	832.17729
1391430675.228	26.27690687	3	63	4724.26315	835.49697
1391430672.236	5.152127394	3	64	4722.44252	831.54584
1391430670.297	29.14226726	2	65	4723.92695	830.33438
1391430663.351	20.35509803	3	66	4724.98328	834.75951
1391430656.622	25.22026492	3	66	4722.64669	829.94616
1391430656.377	36.81253016	4	63	4722.47665	831.26459
1391430654.212	29.64468378	3	64	4721.52735	831.01556
1391430645.284	37.28056276	3	64	4722.5943	832.19486
1391430645.226	26.27690687	3	63	4724.32733	835.49211
1391430642.211	5.398263173	3	64	4722.4449	831.53819
1391430640.173	29.14226726	2	66	4723.85803	830.46011
1391430633.297	20.35509803	3	66	4724.98996	834.72206
1391430627.298	24.67401857	1	65	4722.64605	833.17357
1391430627.258	26.56042669	3	65	4722.64402	830.06485
1391430626.393	36.81253016	4	63	4722.46471	831.31987
1391430624.205	28.91986718	3	64	4721.48132	830.89501
1391430615.266	37.07137557	3	64	4722.62124	832.21699
1391430614.881	26.6837661	3	63	4724.34651	835.423
1391430612.216	5.398263173	3	64	4722.45934	831.40625
1391430610.187	29.14226726	2	66	4723.82911	830.51636
1391430610.187	29.14226726	2	66	4723.82911	830.51636
1391430608.134	20.35509803	3	66	4725.00734	834.42192
1391430596.592	26.56042669	3	65	4722.65679	830.356
1391430596.262	36.99514438	4	63	4722.455	831.52161
1391430594.256	28.91986718	3	64	4721.4029	830.8416
1391430585.479	37.07137557	3	64	4722.62025	832.21515
1391430585.213	26.6837661	3	63	4724.40681	835.16043
1391430582.495	5.152127394	3	64	4722.47119	831.25797
1391430580.184	28.6677581	2	66	4723.79075	830.68001
1391430573.269	20.16072619	3	66	4725.0232	834.1607
1391430567.285	24.75396471	1	66	4722.64437	833.17372
1391430566.552	26.89546713	3	65	4722.66421	830.44457
1391430566.552	26.89546713	3	65	4722.66421	830.44457
1391430566.368	36.99514438	4	63	4722.44286	831.55782
1391430564.262	28.50003999	2	64	4721.40283	830.84101
1391430555.366	36.69838555	4	65	4722.61974	832.21677
1391430555.196	26.77417926	3	63	4724.40161	835.11253
1391430553.227	5.152127394	3	64	4722.47358	831.25547
1391430550.183	28.6677581	2	66	4723.78263	830.78245
1391430543.330	20.16072619	3	66	4725.0253	834.11571
1391430536.549	26.89546713	3	65	4722.689	830.57042
1391430536.398	35.71684487	4	63	4722.40689	831.71947
1391430534.216	28.50003999	2	64	4721.27291	830.77648
1391430525.248	36.69838555	4	65	4722.62173	832.21685
1391430525.226	26.77417926	3	63	4724.3656	834.89678
1391430522.291	4.823946355	3	64	4722.50867	831.11276
1391430520.176	28.19324895	2	66	4723.75892	830.94239
1391430513.193	19.48042475	3	65	4725.00633	833.96346
1391430507.268	24.75396471	1	66	4722.64592	833.17363
1391430506.519	27.23050757	3	65	4722.69032	830.62047
1391430506.306	35.71684487	4	63	4722.41775	831.76956
1391430504.211	28.05008726	3	64	4721.18844	830.67687
1391430495.624	36.99606819	3	63	4722.62073	832.21837
1391430495.220	26.54814635	3	62	4724.35947	834.87412
1391430493.259	4.823946355	3	64	4722.51816	831.08436
1391430490.238	28.19324895	2	66	4723.72496	831.14129
1391430483.338	19.48042475	3	65	4725.08729	833.71203
1391430476.353	35.35161644	4	62	4722.41508	831.77052
1391430474.212	28.05008726	3	64	4721.18881	830.67712
1391430465.252	36.99606819	3	63	4722.62131	832.21846
1391430465.220	26.54814635	3	62	4724.30495	834.63742
1391430462.199	4.495765315	3	64	4722.52472	831.04889
1391430460.214	27.71873979	2	66	4723.706	831.17808
1391430453.193	19.0430881	3	64	4725.10301	833.67345
1391430447.269	24.727316	1	66	4722.64607	833.17363
1391430446.486	26.44874654	3	65	4722.61897	830.80394
1391430446.402	35.35161644	4	62	4722.41359	831.77066
1391430444.202	28.71317927	2	64	4721.17937	830.64395
1391430435.233	36.49401895	3	64	4722.62174	832.21783
1391430435.194	26.36732003	3	63	4724.28998	834.57707
1391430432.221	4.495765315	3	64	4722.5779	830.88513
1391430430.223	27.71873979	2	66	4723.59747	831.34367
1391430423.289	19.0430881	3	64	4725.20257	833.43497
1391430416.547	26.44874654	3	65	4722.6019	830.8406
1391430416.442	35.35161644	4	63	4722.41297	831.77134
1391430414.202	28.71317927	2	64	4721.15246	830.4959
1391430405.232	36.49401895	3	64	4722.62061	832.21783
1391430405.206	26.36732003	3	63	4724.2586	834.4005
1391430402.207	4.003493756	3	64	4722.60295	830.83235
1391430400.180	28.54913081	2	65	4723.55656	831.41837
1391430393.185	18.75153034	3	66	4725.20448	833.42908
1391430387.264	24.78061343	1	66	4722.64613	833.17402
1391430386.496	26.00202595	3	66	4722.53504	831.02415
1391430386.252	35.35161644	4	63	4722.41151	831.86406
1391430384.242	29.45916675	2	64	4721.11453	830.46049
1391430375.283	36.44381402	3	65	4722.61851	832.21676
1391430375.235	25.10153578	3	63	4724.2742	834.31448
1391430372.314	4.003493756	3	64	4722.66685	830.68722
1391430370.222	28.54913081	2	65	4723.54872	831.42945
1391430363.299	18.75153034	3	66	4725.23266	833.39821
1391430356.604	34.52985247	4	63	4722.45322	831.93169
1391430356.498	26.00202595	3	66	4722.52335	831.06729
1391430354.207	29.45916675	2	64	4721.12607	830.44056
1391430345.248	36.44381402	3	65	4722.61893	832.21603
1391430345.231	25.10153578	3	63	4724.28526	834.29543
1391430341.622	3.921448496	3	64	4722.69045	830.61338
1391430340.179	28.54913081	2	66	4723.49184	831.40044
1391430333.209	19.23745994	3	65	4725.3279	833.47784
1391430332.228	24.75396471	1	66	4722.64634	833.17448
1391430326.440	27.11882743	3	66	4722.4903	831.19066
1391430326.411	34.52985247	4	63	4722.56897	832.04957
1391430324.216	30.13410781	2	65	4721.1262	830.44098
1391430315.227	36.34340418	3	63	4722.62281	832.21758
1391430312.199	3.921448496	3	64	4722.69138	830.57279
1391430310.205	28.54913081	2	66	4723.43615	831.38056
1391430303.328	19.23745994	3	65	4725.50828	833.62419
1391430296.460	27.11882743	3	66	4722.47448	831.26491
1391430296.212	33.89070272	4	63	4722.57258	832.05478
1391430294.237	30.13410781	2	65	4721.12649	830.44194
1391430285.548	36.34340418	3	63	4722.62435	832.22439
1391430281.650	3.757357976	3	64	4722.66086	830.441
1391430280.262	29.02363997	2	65	4723.41096	831.41132
1391430273.207	18.89730922	3	66	4725.51371	833.62895
1391430267.234	24.75396471	1	67	4722.64674	833.17381
1391430266.667	27.56554801	3	65	4722.45936	831.3319
1391430266.423	33.89070272	4	63	4722.56793	832.13788
1391430264.214	30.6314328	2	64	4721.12588	830.4402
1391430255.240	36.31830171	3	66	4722.66494	832.27402
1391430252.225	3.757357976	3	64	4722.65671	830.39475
1391430250.314	29.02363997	2	65	4723.38924	831.43858
1391430242.778	33.89070272	4	63	4722.5497	832.23282
1391430236.467	27.56554801	3	65	4722.45387	831.51909
1391430234.202	30.6314328	2	64	4721.12567	830.4403
1391430225.302	36.31830171	3	66	4722.63944	832.342
1391430221.200	4.003493756	3	64	4722.644	830.11787
1391430220.192	28.6677581	2	65	4723.30971	831.56233
1391430213.240	19.82057547	3	64	4725.78987	833.58007
1391430207.233	24.78061343	1	66	4722.64558	833.17369
1391430206.485	26.89546713	3	65	4722.44361	831.54436
1391430206.418	34.34723826	4	63	4722.55854	832.23878
1391430204.212	31.31176197	3	65	4721.12596	830.44032
1391430195.276	37.88302185	3	66	4722.6352	832.36212
1391430191.800	4.003493756	3	64	4722.64636	829.93635
1391430190.199	28.6677581	2	65	4723.28668	831.59775
1391430183.382	19.82057547	3	64	4725.8479	833.54833
1391430176.672	26.89546713	3	65	4722.39351	831.6865
1391430176.452	34.34723826	4	63	4722.60215	832.27682
1391430174.216	31.31176197	3	65	4721.12557	830.44107
1391430165.237	37.88302185	3	66	4722.63427	832.36453
1391430161.864	3.921448496	3	64	4722.65466	829.91417
1391430160.263	27.77805344	2	66	4723.20479	831.72666
1391430153.193	19.86916843	3	65	4725.89625	833.49376
1391430147.266	24.75396471	1	67	4722.64395	833.17267
1391430146.422	26.00202595	3	65	4722.41607	831.77906
1391430146.392	35.71684487	4	63	4722.63831	832.35346
1391430144.205	30.91311284	3	65	4721.12508	830.44007
1391430135.342	38.58589078	3	66	4722.62272	832.40913
1391430131.595	3.921448496	3	64	4722.74891	829.74059
1391430130.209	27.77805344	2	66	4723.15904	831.7866
1391430123.296	19.86916843	3	65	4726.02186	833.36649
1391430116.413	26.00202595	3	65	4722.42026	831.80371
1391430116.406	35.71684487	4	63	4722.63544	832.3626
1391430114.207	30.91311284	3	65	4721.12462	830.44027
1391430105.221	38.58589078	3	66	4722.622	832.44761
1391430101.616	3.593267457	3	64	4722.71238	829.64552
1391430101.229	30.26922651	2	66	4723.07802	831.89815
1391430093.273	19.96635435	3	64	4726.10234	833.44975
1391430087.274	24.75396471	1	66	4722.64369	833.17265
1391430086.401	35.35161644	4	64	4722.62654	832.38891
1391430086.390	26.1137061	3	65	4722.41569	831.80756
1391430084.205	30.6314328	2	64	4721.12501	830.44034
1391430075.240	27.65257753	2	62	4723.96555	832.61334
1391430075.212	38.84528289	3	65	4722.64582	832.50059
1391430071.606	3.593267457	3	64	4722.70894	829.63937
1391430070.228	30.26922651	2	66	4723.07324	831.89989
1391430063.265	19.96635435	3	64	4726.17283	833.55017
1391430056.399	26.1137061	3	65	4722.41328	831.81081
1391430056.253	35.35161644	4	64	4722.6191	832.51331
1391430054.248	30.6314328	2	64	4721.12523	830.44019
1391430045.285	38.84528289	3	65	4722.66838	832.50134
1391430045.282	27.65257753	2	62	4723.88667	832.52787
1391430041.550	3.347131677	3	65	4722.60783	829.42945
1391430040.182	30.80304931	2	65	4722.99828	832.00124
1391430033.232	18.60575146	3	64	4726.28029	833.75901
1391430027.221	24.68734292	1	66	4722.64445	833.17319
1391430026.502	26.33706639	3	65	4722.40646	831.89185
1391430026.343	37.08645149	4	64	4722.61427	832.56997
1391430024.202	31.83922206	2	64	4721.15165	830.48295
1391430015.260	39.59835675	3	65	4722.71122	832.4446
1391430015.250	27.29808609	2	64	4723.87827	832.52286
1391430011.500	3.347131677	3	65	4722.54451	829.2805
1391430010.175	30.80304931	2	65	4722.93084	832.09186
1391430003.280	18.60575146	3	64	4726.32274	833.82391
1391429996.372	26.33706639	3	65	4722.48547	831.95731
1391429996.261	37.08645149	4	64	4722.60552	832.62775
1391429994.202	31.83922206	2	64	4721.19085	830.67891
1391429985.269	39.59835675	3	65	4722.71358	832.43618
1391429985.225	27.29808609	2	64	4723.81629	832.49448
1391429981.504	3.347131677	3	65	4722.52905	829.18816
1391429980.255	30.20991286	2	63	4722.90668	832.12484
1391429973.346	18.5571585	3	66	4726.46413	834.04265
1391429967.258	24.67401857	1	66	4722.64441	833.17231
1391429966.384	24.77354433	3	65	4722.56632	832.05262
1391429966.264	37.81783346	3	63	4722.60583	832.62987
1391429964.252	32.14530106	3	64	4721.21362	830.72249
1391429955.249	27.36455324	2	63	4723.78301	832.63895
1391429955.207	39.1174379	2	64	4722.74749	832.31247
1391429951.484	3.347131677	3	65	4722.49201	829.1016
1391429950.183	30.20991286	2	63	4722.81859	832.24729
1391429943.339	18.5571585	3	66	4726.49745	834.11132
1391429936.388	24.77354433	3	65	4722.58449	832.07585
1391429936.347	37.81783346	3	63	4722.57697	832.69128
1391429934.245	32.14530106	3	64	4721.38058	830.82596
1391429925.253	27.36455324	2	63	4723.77361	832.6854
1391429925.251	39.1174379	2	64	4722.7967	832.25172
1391429921.513	3.183041157	3	65	4722.45237	829.08742
1391429920.236	29.61677642	2	65	4722.79237	832.25011
1391429913.200	18.65434442	3	66	4726.64821	834.21371
1391429912.163	24.68734292	1	66	4722.64484	833.17336
1391429906.377	23.09834212	3	66	4722.55456	832.16001
1391429906.299	37.08645149	4	63	4722.44878	832.7799
1391429904.292	33.59493426	3	64	4721.4055	830.83852
1391429895.267	37.77424451	3	66	4722.808	832.2536
1391429895.251	27.43102038	2	62	4723.77129	832.6974
1391429891.494	3.183041157	3	65	4722.47141	829.09986
1391429890.213	29.61677642	2	65	4722.76751	832.25938
1391429883.388	18.65434442	3	66	4726.87761	834.05784
1391429876.558	23.09834212	3	66	4722.54176	832.24521
1391429876.376	37.08645149	4	63	4722.36686	832.84724
1391429874.220	33.59493426	3	64	4721.50757	830.93306
1391429865.238	27.43102038	2	62	4723.72224	832.71815
1391429865.228	37.77424451	3	66	4722.87892	832.1642
1391429861.439	3.183041157	3	65	4722.47178	829.09933
1391429860.234	29.73540371	2	65	4722.7198	832.40498
1391429853.201	18.8001233	3	66	4726.97132	833.85209
1391429847.252	24.67401857	1	67	4722.64558	833.1731
1391429847.199	37.90821545	4	65	4722.29473	832.86627
1391429846.364	23.54506271	3	65	4722.55084	832.24521
1391429844.198	33.41373011	3	64	4721.52287	831.04551
1391429835.251	37.33913517	3	66	4722.93532	832.08806
1391429835.249	27.38670895	2	63	4723.61778	832.70062
1391429831.444	3.675312717	3	65	4722.4716	829.10027
1391429830.189	29.73540371	2	65	4722.69313	832.49228
1391429823.188	18.8001233	3	66	4727.03222	833.84816
1391429816.335	23.54506271	3	65	4722.61544	832.29294
1391429816.301	37.90821545	4	65	4722.2424	832.93121
1391429814.246	33.41373011	3	64	4721.51688	831.06969
1391429805.200	37.33913517	3	66	4723.02701	831.96475
1391429804.298	27.38670895	2	63	4723.6001	832.70266
1391429801.440	3.675312717	3	65	4722.47146	829.1001
1391429800.199	29.2015809	2	65	4722.66979	832.50373
1391429793.189	18.8001233	3	66	4727.10311	833.89096
1391429787.276	24.63404549	1	66	4722.64456	833.17315
1391429787.201	36.38584776	3	64	4722.24124	832.93297
1391429786.542	26.33706639	3	66	4722.6363	832.3614
1391429784.192	33.66741592	3	64	4721.49123	831.17171
1391429775.219	38.22608883	3	66	4723.07336	831.89717
